libelle_evenements,grande_categorie,code_categorie,Adresse,Numéro,categorie_nom,Nom de la structure,Code Postal,Ville,Lat,Lng,sous_categorie,refugie,asile,Sexe,family,Langues.1,Langues.2,Langues.3,code
 Bibliothèque,activites,803,"3 Rue Jean Jaurès, Noisy-le-Sec, France",5826,,Médiathèque Roger Gouhier,93130,Noisy-le-Sec,2.45318599999996,48.8910231,"Bibliothèque, Ordinateur",False,False,mixte,False,français,,,93
 Bibliothèque,activites,803,"30 Avenue Corentin Cariou, Paris, France",4416,,Bibliothèque Cité des Sciences et de l'Industrie,75019,Paris,2.385636100000056,48.89751380000001,"Bibliothèque, Formation français, Wifi, Prise, Formation français",False,False,mixte,False,français,,,75
 Bibliothèque,activites,803,"30 Rue de Los Héros, Le Haillan, France",4783,,Bibliothèque du Haillan,33185,Le Haillan,-0.6762237000000368,44.8741008,"Bibliothèque, Atelier numérique, Prise, Ordinateur, Wifi",True,True,mixte,True,français,,,33
 Activités,activites,804,"30 Rue des Partants, 75020, Paris, France",6040,,Régie de quartier Papilles et Papillons (20ème),75020,Paris,2.392667500000016,48.8651883,"Activités, Chantier d'insertion",False,False,mixte,False,français,,,75
 Bibliothèque,activites,803,"30 Rue Gaëtan Lamy, Aubervilliers, France",7391,,Médiathèque Paul Eluard,93300,Aubervilliers,2.3685992000000624,48.91661300000001,"Bibliothèque, Formation français, Soutien scolaire, Ordinateur",False,False,mixte,True,français,,,93
 Musée,activites,802,"31 Boulevard Théophile Sueur, 93100 Montreuil, France",4748,,Musée de l'Histoire Vivante,93100,Montreuil,2.4696973999999727,48.86626990000001,Musée,False,False,mixte,True,français,,,93
 Activités,activites,804,"32 Boulevard Davout, Paris, France",7267,,Espace Paris Jeunes Davout,75020,Paris,2.411519300000009,48.8503199,"Accompagnement à l'emploi, Accompagnement social, Soutien scolaire, Ordinateur, Wifi, Sport, Activités",False,False,mixte,False,français,,,75
 Sport,activites,801,"32 Boulevard Davout, Paris, France",7267,,Espace Paris Jeunes Davout,75020,Paris,2.411519300000009,48.8503199,"Accompagnement à l'emploi, Accompagnement social, Soutien scolaire, Ordinateur, Wifi, Sport, Activités",False,False,mixte,False,français,,,75
 Bibliothèque,activites,803,"32 Route de Léognan, Gradignan, France",4786,,Médiathèque Jean Vautrin,33170,Gradignan,-0.6115872000000309,44.7679535,"Bibliothèque, Wifi, Ordinateur, Ecrivain public, Prise, Activités",True,True,mixte,True,français,,,33
 Vêtements,materiel,903,"32 rue de Maubeuge, 75009 Paris",1238,,Vestiboutique et vestiaire femmes Maubeuge,75009,Paris,2.3436029,48.8774332,"Magasin solidaire, Vêtements",False,False,mixte,True,français,,,75
 Conseil administratif,conseil,407,"32 rue du Commandant Arnould, 33000 BORDEAUX",1920,,La CIMADE,33000,Bordeaux,-0.577205,44.835695,"Permanence juridique, Conseil administratif",True,True,mixte,True,français, anglais, espanol,33
 Permanence juridique,conseil,402,"32 rue du Commandant Arnould, 33000 BORDEAUX",1920,,La CIMADE,33000,Bordeaux,-0.577205,44.835695,"Permanence juridique, Conseil administratif",True,True,mixte,True,français, anglais, espanol,33
 Conseil administratif,conseil,407,"33 Boulevard Kellermann, 75013 Paris, France",320,,Point d'accès aux droits (PAD) 13,75013,Paris,2.3551386999999977,48.8206408,"Permanence juridique, Ecrivain public, Conseil administratif, Conseil logement, Permanence juridique",True,True,mixte,True,français,,,75
 Conseil logement,conseil,401,"33 Boulevard Kellermann, 75013 Paris, France",320,,Point d'accès aux droits (PAD) 13,75013,Paris,2.3551386999999977,48.8206408,"Permanence juridique, Ecrivain public, Conseil administratif, Conseil logement, Permanence juridique",True,True,mixte,True,français,,,75
 Bibliothèque,activites,803,"33 Rue Beaufils, La Courneuve, France",2368,,Restos du Coeur de La Courneuve,93120,La Courneuve,2.3821207999999388,48.926579,"Colis Alimentaire, Colis Alimentaire, Bibliothèque, Vêtements",False,False,mixte,True,français,,,93
 Bibliothèque,activites,803,"33270 Parc de Vialle, Bouliac, France",4975,,Bibliothèque municipale de Bouliac,33270,Bouliac,-0.504476899999986,44.81805600000001,"Bibliothèque, Prise, Ordinateur",True,True,mixte,True,français,,,33
 Bibliothèque,activites,803,"34 Rue Pierre Trebod, 33300 Bordeaux, France",4793,,Bibliothèque Grand Parc,33300,Bordeaux,-0.5842367999999851,44.8577573,"Bibliothèque, Ordinateur, Atelier numérique",True,True,mixte,True,français,,,33
 Bibliothèque,activites,803,"35 Place Charles de Gaulle, Les Lilas, France",5823,,Bibliothèque André Malraux,93260,Les Lilas,2.4187196000000317,48.8827669,"Bibliothèque, Ordinateur, Wifi, Soutien scolaire",True,True,mixte,True,français,,,93
 Sport,activites,801,"36 boulevard de Reims, 75017  Paris",98,,Piscine Champerret,75017,Paris,2.296049,48.8886539,Sport,False,False,mixte,False,français,,,75
 Magasin solidaire,materiel,902,"38 cours des Aubiers, 33300 BORDEAUX",1929,,Emmaüs Connect Bordeaux,33300,Bordeaux,-0.572248599999966,44.8729731,"Atelier numérique, Ordinateur, Magasin solidaire",False,False,mixte,True,français,,,33
 Ordinateur,technologie,501,"38 cours des Aubiers, 33300 BORDEAUX",1929,,Emmaüs Connect Bordeaux,33300,Bordeaux,-0.572248599999966,44.8729731,"Atelier numérique, Ordinateur, Magasin solidaire",False,False,mixte,True,français,,,33
 Bibliothèque,activites,803,"38 Rue du Maréchal de Lattre de Tassigny, Arcachon, France",4575,,Unité Locale d'Arcachon et du Littoral,33120,Arcachon,-1.172461500000054,44.6606886,"Colis Alimentaire, Accompagnement social, Vêtements, Accompagnement social, Bibliothèque, Magasin solidaire, Bien-être, Magasin solidaire",True,True,mixte,True,français,,,33
 Bien-être,bien-etre,303,"384 Avenue de la Libération, Le Bouscat, France",4659,,Unité Locale Le Bouscat - Bruges,33700,Le Bouscat,-0.6448858,44.8517644,"Accompagnement social, Vêtements, Accompagnement social, Bien-être",True,True,mixte,True,français,,,33
 Sport,activites,801,"39 Boulevard Anatole France, 93200 Saint-Denis, France",2661,,Association Ikambere « La Maison Accueillante »,93200,Saint-Denis,2.352433399999996,48.926667,"Accompagnement social, Psychologie, Atelier numérique, Formation français, Accompagnement à l'emploi, Bien-être, Ordinateur, Restauration assise, Colis Alimentaire, Accueil de jour, Sport, Activités, Activités, Activités",True,False,femme,True,français,,,93
 Musée,activites,802,"39 Rue Bouffard, Bordeaux, France",4724,,"Le musée des Arts décoratifs et du design, madd",33000,Bordeaux,-0.5797089000000142,44.8389576,Musée,False,False,mixte,False,français,,,33
 Bien-être,bien-etre,303,"39 Rue des Salières, Langon, France",6442,,Unité Locale Sud Gironde (Langon),33210,Langon,-0.2499186999999665,44.5516401,"Accompagnement social, Accompagnement social, Colis Alimentaire, Bien-être, Domiciliation, Vêtements",True,True,mixte,True,français,,,33
 Ordinateur,technologie,501,"3bis rue Jacques-Kablé, 75018 Paris",338,,PIMMS Paris Nord-Est,75018,Paris,2.3626254,48.8861243,"Conseil administratif, Ordinateur",False,False,mixte,False,français,,,75
 Bibliothèque,activites,803,"4 Allée de l'Aqueduc, 93390 Clichy-sous-Bois, France",3753,,ASTI - Association de Solidarité avec les Travailleurs Immigrés,93390,Clichy-sous-Bois,2.5542755999999827,48.9051801,"Conseil administratif, Accompagnement social, Dépistage, Soins enfants, Vaccination, Atelier numérique, Accompagnement à l'emploi, Ordinateur, Sport, Activités, Bibliothèque, Permanence juridique, Formation français, Garde d'enfants",True,True,mixte,False,français,,,93
 Activités,activites,804,"4 Allée d'Oslo, Aulnay-sous-Bois, France",7358,,Centre social les Trois Quartiers,93600,Aulnay-sous-Bois,2.490072599999962,48.9492346,"Atelier numérique, Formation français, Conseil administratif, Permanence juridique, Activités",False,False,mixte,False,français,,,93
 Bibliothèque,activites,803,"4 Place de Vénétie, 75013 Paris, France",2651,,Centre Social et Culturel 13 pour tous,75013,Paris,2.3647101999999904,48.8203654,"Formation français, Ecrivain public, Atelier numérique, Activités, Bibliothèque, Conseil administratif",True,True,mixte,True,français, anglais,,75
 Bien-être,bien-etre,303,"4 Rue Alfred de Vigny, Gradignan, France",6436,,Unité Locale de Gradignan,33170,Gradignan,-0.6127495000000636,44.77868970000001,"Accompagnement social, Accompagnement social, Accompagnement social, Bien-être, Domiciliation, Vêtements, Accompagnement social",True,True,mixte,True,français,,,33
 Bien-être,bien-etre,303,"4 Rue de la Gare, Le Porge, France",6446,,Unité Locale Terres du Médoc (Le Porge),33680,Le Porge,-1.0817805000000362,44.87655119999999,"Accompagnement social, Accompagnement social, Bien-être, Vêtements",True,True,mixte,True,français,,,33
 Bibliothèque,activites,803,"4 Rue du Docteur Castéra, 33290 Blanquefort, France",4797,,Médiathèque Assia Djebar de Blanquefort,33290,Blanquefort,-0.6327797999999802,44.9103781,"Bibliothèque, Ordinateur, Wifi, Activités, Atelier numérique",False,False,mixte,False,français,,,33
 Bibliothèque,activites,803,"4 Rue du Mulet, Bordeaux, France",6186,,Centre d'animation Saint Pierre,33000,Bordeaux,-0.5727868999999828,44.8393707,"Soutien scolaire, Formation français, Activités, Atelier numérique, Bibliothèque, Activités, Ecrivain public, Activités, Accompagnement social, Atelier numérique, Activités",True,True,mixte,True,français,,,33
 Sport,activites,801,"4 Rue Rondelet, Paris, France",9788,,Espace Rondelet,75012,Paris,2.385727399999999,48.8465693,"Ecrivain public, Activités, Activités, Sport",False,False,mixte,True,français,,,75
 Bien-être,bien-etre,303,"43 Avenue du Maréchal Leclerc, Villenave-d'Ornon, France",6443,,Unité Locale Terre des Graves (Villenave d'Ornon),33140,Villenave-d'Ornon,-0.5726941000000352,44.7786409,"Accompagnement social, Soutien scolaire, Accompagnement social, Formation français, Bien-être, Vêtements, Accompagnement social",True,True,mixte,True,français,,,33
 Bien-être,bien-etre,303,"43 rue Deyries, 33800 BORDEAUX",1968,,Antenne Amédée Alins,33800,Bordeaux,-0.572779,44.8260953,"Distribution alimentaire, Colis Alimentaire, Vêtements, Bien-être, Activités, Conseil administratif, Généraliste",False,False,mixte,True,français,,,33
 Activités,activites,804,"44 Rue Danielle Casanova, Aubervilliers, France",5204,,Maison Pour Tous Berty Albrecht,93300,Aubervilliers,2.391539999999964,48.918496,"Ecrivain public, Accompagnement social, Ecrivain public, Conseil administratif, Conseil administratif, Accompagnement à l'emploi, Formation français, Activités, Atelier numérique, Ordinateur",False,False,mixte,True,français,,,93
 Bibliothèque,activites,803,"46 Avenue Jean Jaurès, Le Pré-Saint-Gervais, France",5825,,Bibliothèque François Mitterrand,93310,Le Pré-Saint-Gervais,2.4077259000000595,48.8833539,"Bibliothèque, Ordinateur, Atelier numérique",False,False,mixte,False,français,,,93
 Bibliothèque,activites,803,"46 Rue Jean-Jacques Rousseau, Villenave-d'Ornon, France",4757,,Médiathèque d'Ornon,33140,Villenave-d'Ornon,-0.5841120000000046,44.76475070000001,"Bibliothèque, Ordinateur, Wifi",False,False,mixte,False,français,,,33
 Restauration assise,alimentation,602,"46b Boulevard Malesherbes, 75008, Paris, France",3480,,Eglise Saint Augustin,75008,Paris,2.31847300000004,48.87600820000001,"Accueil de jour, Généraliste, Douche, Bien-être, Toilettes, Accompagnement social, Prise, Restauration assise, Colis Alimentaire, Activités, Vêtements, Conseil administratif",False,False,mixte,True,français,,,75
 Bibliothèque,activites,803,"47 Boulevard de l'Hôpital, 75013 Paris, France",26,,ESI La maison du 13e,75013,Paris,2.3632198000000244,48.84017859999999,"Accueil de jour, Ordinateur, Accompagnement social, Douche, Sport, Psychologie, Activités, Laverie, Accompagnement à l'emploi, Bien-être, Toilettes, Conseil logement, Permanence juridique, Conseil administratif, Prise, Fontaine, Bibliothèque, Vêtements, Halte de nuit",True,True,mixte,False,français,,,75
 Atelier numérique,activite,201,"47 rue Bouquière , 33000 BORDEAUX",1933,,Hom’Âge,33000,Bordeaux,-0.570042,44.836323,"Permanence juridique, Accompagnement social, Bibliothèque, Atelier numérique, Bien-être, Formation français, Sport, Activités",True,True,mixte,True,français,,,33
 Bibliothèque,activites,803,"47 rue Bouquière , 33000 BORDEAUX",1933,,Hom’Âge,33000,Bordeaux,-0.570042,44.836323,"Permanence juridique, Accompagnement social, Bibliothèque, Atelier numérique, Bien-être, Formation français, Sport, Activités",True,True,mixte,True,français,,,33
 Bien-être,bien-etre,303,"47 rue Bouquière , 33000 BORDEAUX",1933,,Hom’Âge,33000,Bordeaux,-0.570042,44.836323,"Permanence juridique, Accompagnement social, Bibliothèque, Atelier numérique, Bien-être, Formation français, Sport, Activités",True,True,mixte,True,français,,,33
 Sport,activites,801,"47 rue Bouquière , 33000 BORDEAUX",1933,,Hom’Âge,33000,Bordeaux,-0.570042,44.836323,"Permanence juridique, Accompagnement social, Bibliothèque, Atelier numérique, Bien-être, Formation français, Sport, Activités",True,True,mixte,True,français,,,33
 Bibliothèque,activites,803,"47 Rue du Général de Gaulle, Parempuyre, France",4775,,Bibliothèque municipale de Parempuyre,33290,Parempuyre,-0.6040309999999636,44.94949299999999,"Bibliothèque, Ordinateur",True,True,mixte,True,français,,,33
 Activités,activites,804,"48 Rue Charles Hermite, Paris, France",7261,,Espace Paris Jeunes La Villa,75018,Paris,2.365116100000023,48.899168,"Accompagnement social, Accompagnement à l'emploi, Sport, Activités, Ordinateur, Wifi, Soutien scolaire",False,False,mixte,False,français,,,75
 Sport,activites,801,"48 Rue Charles Hermite, Paris, France",7261,,Espace Paris Jeunes La Villa,75018,Paris,2.365116100000023,48.899168,"Accompagnement social, Accompagnement à l'emploi, Sport, Activités, Ordinateur, Wifi, Soutien scolaire",False,False,mixte,False,français,,,75
 Bibliothèque,activites,803,"48 Rue Pierre Brossolette, 93160 Noisy-le-Grand, France",2372,,Restos du Coeur de Noisy-le-Grand,93160,Noisy-le-Grand,2.539398900000037,48.8459843,"Colis Alimentaire, Prise, Fontaine, Bibliothèque, Vêtements",True,True,mixte,True,français,,,93
 Activités,activites,804,"49 Rue Piat, Paris, France",7265,,Espace Paris Jeunes Taos Amrouche - Site Piat,75020,Paris,2.383816199999956,48.8728133,"Accompagnement à l'emploi, Accompagnement social, Soutien scolaire, Ordinateur, Wifi, Sport, Activités",False,False,mixte,False,français,,,75
 Sport,activites,801,"49 Rue Piat, Paris, France",7265,,Espace Paris Jeunes Taos Amrouche - Site Piat,75020,Paris,2.383816199999956,48.8728133,"Accompagnement à l'emploi, Accompagnement social, Soutien scolaire, Ordinateur, Wifi, Sport, Activités",False,False,mixte,False,français,,,75
 Activités,activites,804,"49ter Avenue de Flandre, Paris, France",7264,,Espace Paris Jeunes Flandre,75019,Paris,2.3720538000000038,48.8872867,"Accompagnement social, Accompagnement à l'emploi, Soutien scolaire, Sport, Activités, Ordinateur",False,False,mixte,False,français,,,75
 Sport,activites,801,"49ter Avenue de Flandre, Paris, France",7264,,Espace Paris Jeunes Flandre,75019,Paris,2.3720538000000038,48.8872867,"Accompagnement social, Accompagnement à l'emploi, Soutien scolaire, Sport, Activités, Ordinateur",False,False,mixte,False,français,,,75
 Bibliothèque,activites,803,"5 Avenue du Dr Gustave Couaillac, 33810 Ambès, France",4819,,Médiathèque François Mitterrand d'Ambès,33810,Ambès,-0.532691800000066,45.0115263,"Bibliothèque, Ordinateur, Atelier numérique",True,True,mixte,True,français,,,33
 Sport,activites,801,"5 Rue Duroc, Paris, France",2442,,L’association Valentin Haüy,75007,Paris,2.314095199999997,48.8477828,"Conseil handicap, Conseil administratif, Ordinateur, Activités, Sport",False,False,mixte,False,français,,,75
 Accompagnement social,conseil,404,"5 rue Lacuée, 75012 Paris",305,,Permanence Social d'Accueil (PSA) Bastille,75012,Paris,2.3692182,48.8499036,"Permanence juridique, Conseil administratif, Accompagnement social, Accompagnement à l'emploi, Conseil logement, Psychologie",False,False,homme,False,français,,,75
 Conseil administratif,conseil,407,"5 rue Lacuée, 75012 Paris",305,,Permanence Social d'Accueil (PSA) Bastille,75012,Paris,2.3692182,48.8499036,"Permanence juridique, Conseil administratif, Accompagnement social, Accompagnement à l'emploi, Conseil logement, Psychologie",False,False,homme,False,français,,,75
 Activités,activites,804,"5 Rue Lucien Faure, Bordeaux, France",6169,,Maison de Quartier Union Sportive Chartrons,33300,Bordeaux,-0.5540257000000111,44.8609145,"Sport, Activités",False,False,mixte,False,français,,,33
